loan_id,customer_id,loan_product_id,loan_status_id,loan_status,principal_amount,interest_rate,term_months,disbursement_date,customer_age,gender_id,customer_status_id,employment_status_id,industry_id,annual_income,loan_to_income,payments_cnt,late_cnt,late_fee_sum,avg_delay_days,is_overdue
230,699,2,3,ACTIVE,7610454.52,14.8837,120,2025-08-25,63,1,1,1,3.0,2194945.32,3.4672638314288395,4,1,1907.03,4.0,1
231,715,2,3,ACTIVE,8712981.33,12.6561,240,2025-08-19,50,1,1,1,5.0,4457320.44,1.9547576727510307,4,0,0.0,,0
232,717,1,3,ACTIVE,958372.12,17.2218,24,2025-06-05,61,2,1,2,7.0,3363713.64,0.28491489543087267,6,0,0.0,,0
233,718,2,3,ACTIVE,7810263.67,12.416,240,2025-07-17,64,2,1,2,7.0,1619357.64,4.823062847315186,5,0,0.0,,0
234,720,1,3,ACTIVE,410641.14,18.9649,24,2025-07-08,48,1,1,1,1.0,1942978.68,0.21134618934676114,5,0,0.0,,0
235,721,2,3,ACTIVE,6668465.91,14.384,240,2025-08-17,44,2,1,1,3.0,2488710.96,2.6794858933718846,4,1,1063.08,14.0,1
236,725,1,3,ACTIVE,859106.8,19.5646,60,2025-06-21,25,1,1,1,1.0,1831641.72,0.469036488205783,6,0,0.0,,0
237,732,1,3,ACTIVE,963004.13,16.9881,24,2025-03-27,46,1,1,1,2.0,1679730.84,0.5733085962748651,8,0,0.0,,0
238,735,2,3,ACTIVE,5138020.55,11.9007,120,2025-07-10,35,2,3,1,6.0,1305186.72,3.9366172450789265,5,0,0.0,,0
239,738,1,3,ACTIVE,1245825.49,23.4809,12,2025-03-25,58,2,3,1,12.0,4642962.24,0.2683255700998335,9,1,1537.67,6.0,1
240,744,2,3,ACTIVE,8687730.14,13.9649,180,2025-05-23,39,1,1,1,7.0,1089459.48,7.9743490230586636,7,0,0.0,,0
241,746,2,3,ACTIVE,5538425.39,14.3789,180,2025-07-09,56,1,2,1,1.0,648398.4,8.541701197905486,5,0,0.0,,0
242,750,1,3,ACTIVE,325862.33,20.0562,24,2025-06-01,35,2,1,1,9.0,3046274.76,0.10697076123231905,7,0,0.0,,0
243,758,1,3,ACTIVE,717670.9,17.3802,24,2025-06-09,38,2,1,1,5.0,2114678.28,0.3393759262520065,5,0,0.0,,0
244,763,1,3,ACTIVE,496905.59,24.5431,12,2025-09-27,59,1,1,1,3.0,2263327.68,0.2195464644341733,3,1,361.43,5.0,1
245,764,2,3,ACTIVE,5256429.89,11.2432,240,2025-11-01,52,1,1,1,4.0,3007397.4,1.7478334888498608,2,0,0.0,,0
246,773,1,3,ACTIVE,355203.92,19.3294,60,2025-09-09,65,1,2,1,11.0,3170859.84,0.11202132478993458,3,0,0.0,,0
247,773,2,3,ACTIVE,4073612.29,12.6248,300,2025-10-06,65,1,2,1,11.0,3170859.84,1.284702729086884,2,0,0.0,,0
248,775,1,3,ACTIVE,254436.26,24.0458,36,2025-09-22,50,2,2,1,12.0,1973706.36,0.12891292502092358,3,0,0.0,,0
249,776,2,3,ACTIVE,9439931.75,14.2116,240,2025-09-10,65,2,1,1,9.0,4442006.16,2.12515053108346,3,0,0.0,,0
250,777,1,3,ACTIVE,285100.23,20.2618,48,2025-09-19,49,2,1,1,11.0,2766986.16,0.1030363773124185,3,0,0.0,,0
252,780,1,3,ACTIVE,1116357.24,21.1269,24,2025-07-04,39,2,1,2,3.0,2854172.04,0.3911317272941963,5,0,0.0,,0
253,781,1,3,ACTIVE,192648.27,16.1386,24,2025-06-21,61,1,1,4,,711462.96,0.2707776522898676,6,1,1972.05,18.0,1
254,789,1,3,ACTIVE,682737.05,24.6499,12,2025-04-25,36,1,1,1,1.0,1855856.64,0.367882429754919,8,0,0.0,,0
255,801,2,3,ACTIVE,4105941.01,12.1089,300,2025-03-22,61,2,1,1,6.0,2158939.44,1.90183241545673,9,0,0.0,,0
257,810,2,3,ACTIVE,5014688.64,13.2131,180,2025-06-09,33,1,1,2,1.0,1165867.44,4.301251126800488,6,1,1113.66,18.0,1
260,814,1,3,ACTIVE,187283.35,24.604,36,2025-05-24,22,2,1,3,,601194.72,0.3115186207889517,7,0,0.0,,0
261,817,1,3,ACTIVE,173409.44,17.8568,36,2025-04-02,65,2,1,1,7.0,4868692.56,0.03561724998302213,8,0,0.0,,0
262,823,1,3,ACTIVE,137518.67,19.269,12,2025-06-18,68,1,1,4,,610339.92,0.22531488682568887,6,0,0.0,,0
263,824,1,3,ACTIVE,568086.29,19.4192,24,2025-09-13,64,1,1,1,3.0,1577296.56,0.3601645400152271,3,0,0.0,,0
264,825,1,3,ACTIVE,999532.95,23.5948,12,2025-10-14,58,2,3,2,11.0,2948638.8,0.3389811427564475,2,0,0.0,,0
265,838,1,3,ACTIVE,213781.22,17.2841,60,2025-06-01,44,1,1,1,12.0,4939604.88,0.04327901222739095,7,0,0.0,,0
266,839,2,3,ACTIVE,6206040.46,11.6452,300,2025-06-30,34,2,1,2,7.0,2681656.44,2.3142563556724665,6,0,0.0,,0
267,849,1,3,ACTIVE,727287.83,16.8947,24,2025-06-22,26,2,1,1,6.0,1593278.76,0.45647243172939805,6,0,0.0,,0
268,853,1,3,ACTIVE,1005108.43,21.0054,12,2025-08-20,33,1,1,2,10.0,2160121.08,0.4653018940956773,4,1,659.84,12.0,1
269,865,1,3,ACTIVE,352847.73,23.2168,48,2025-02-21,54,1,1,1,10.0,2359487.28,0.14954423911961076,10,1,1729.78,7.0,1
270,865,2,3,ACTIVE,5982032.24,11.5521,240,2025-02-02,54,1,1,1,10.0,2359487.28,2.5353102306192556,8,3,3855.63,11.666666666666666,1
273,873,1,3,ACTIVE,1407980.2,21.7826,60,2025-07-12,53,2,1,1,3.0,3315374.64,0.42468208057476126,5,0,0.0,,0
274,878,2,3,ACTIVE,6995231.81,13.6477,120,2025-08-04,29,1,1,1,8.0,2247244.08,3.1128046447006326,4,0,0.0,,0
275,884,1,3,ACTIVE,335231.38,23.5667,60,2025-09-02,42,2,1,1,3.0,2066573.64,0.1622160340727079,3,1,1203.55,12.0,1
276,886,2,3,ACTIVE,4835959.63,12.2694,300,2025-10-01,30,1,1,1,11.0,1202135.28,4.022808173469461,3,0,0.0,,0
277,887,2,3,ACTIVE,5398844.11,13.5804,240,2025-07-05,60,1,1,1,12.0,1602626.76,3.3687470125608034,5,1,963.1,7.0,1
278,890,1,3,ACTIVE,1173092.93,23.1172,48,2025-05-21,34,2,1,1,3.0,2119328.64,0.5535210103139077,7,0,0.0,,0
279,891,1,3,ACTIVE,1464406.56,22.3572,24,2025-08-28,36,2,1,1,10.0,3157453.92,0.4637934858602782,4,0,0.0,,0
281,898,1,3,ACTIVE,584963.14,21.5615,36,2025-11-06,24,2,1,1,12.0,1406630.76,0.4158611887600126,1,0,0.0,,0
282,899,2,3,ACTIVE,7672810.33,10.5861,300,2025-05-31,39,1,1,1,1.0,1972543.32,3.88980574074287,7,0,0.0,,0
283,902,2,3,ACTIVE,9400071.35,12.7987,180,2025-09-25,33,1,1,1,1.0,2337903.84,4.020726254506687,3,0,0.0,,0
284,905,1,3,ACTIVE,1488249.24,21.567,24,2025-11-14,39,1,1,1,10.0,2619789.6,0.5680796809026191,1,0,0.0,,0
285,909,1,3,ACTIVE,758869.51,23.2648,36,2025-07-08,40,1,1,1,12.0,2313008.52,0.32808764145840674,4,0,0.0,,0
286,909,2,3,ACTIVE,7034456.83,13.9589,180,2025-08-11,40,1,1,1,12.0,2313008.52,3.041258503449006,4,0,0.0,,0
287,914,2,3,ACTIVE,9795347.33,13.6196,120,2025-10-22,35,1,1,2,3.0,2850643.44,3.436188192655901,2,0,0.0,,0
288,918,2,3,ACTIVE,6045177.85,10.9079,180,2025-08-20,38,2,1,1,12.0,2089597.08,2.892987316961603,4,0,0.0,,0
289,923,1,3,ACTIVE,877293.47,18.3326,24,2025-10-20,31,2,1,1,6.0,1611000.24,0.5445644564273933,2,0,0.0,,0
290,927,1,3,ACTIVE,922310.53,19.6242,48,2025-11-01,35,2,1,1,4.0,1587751.56,0.5808909613037949,2,0,0.0,,0
291,932,2,3,ACTIVE,2915538.78,11.622,240,2025-07-30,36,2,1,1,8.0,2005005.36,1.4541301675123701,5,1,1886.94,5.0,1
292,939,2,3,ACTIVE,4129798.75,10.695,180,2025-04-06,41,1,1,1,12.0,2515733.28,1.6415884715727893,8,0,0.0,,0
293,950,1,3,ACTIVE,907832.16,18.9753,36,2025-08-07,60,1,1,1,11.0,2096092.56,0.4331069044012064,4,0,0.0,,0
294,950,2,3,ACTIVE,6643893.18,10.9729,240,2025-08-27,60,1,1,1,11.0,2096092.56,3.1696563915097338,4,0,0.0,,0
295,962,2,3,ACTIVE,4301249.3,11.7641,120,2025-09-30,53,1,1,1,9.0,4448046.36,0.96699740782378,3,0,0.0,,0
296,965,1,3,ACTIVE,403853.48,20.1343,24,2025-06-04,43,2,1,1,2.0,2279252.16,0.17718683658064407,6,0,0.0,,0
297,972,1,3,ACTIVE,796521.9,20.8588,60,2025-10-14,55,2,1,1,2.0,1382812.92,0.5760156623355819,2,0,0.0,,0
298,973,2,3,ACTIVE,7557594.39,14.8605,300,2025-07-05,45,2,1,1,3.0,4745980.44,1.5924200458778124,5,0,0.0,,0
299,974,1,3,ACTIVE,671783.06,19.2456,12,2025-06-17,57,2,1,2,4.0,4116266.64,0.1632020271650818,5,0,0.0,,0
300,985,1,3,ACTIVE,791454.77,23.4465,12,2025-05-23,26,2,3,1,4.0,2237320.68,0.35375115291921405,7,0,0.0,,0
302,988,2,3,ACTIVE,2624993.34,11.683,240,2025-09-25,54,2,1,1,9.0,1469851.92,1.7858896561498523,3,0,0.0,,0
303,990,1,3,ACTIVE,728561.44,17.3475,12,2025-07-08,41,1,1,1,7.0,1670668.92,0.4360896592246416,5,0,0.0,,0
304,990,2,3,ACTIVE,6241933.41,14.6833,240,2025-07-18,41,1,1,1,7.0,1670668.92,3.7361881431301183,5,0,0.0,,0
305,997,1,3,ACTIVE,875802.79,17.0132,60,2025-09-15,43,1,1,1,2.0,3324153.84,0.2634663833729187,3,0,0.0,,0
306,1002,2,3,ACTIVE,7287327.05,14.9424,180,2025-09-02,61,2,1,1,5.0,2496948.0,2.918493717129872,3,0,0.0,,0
307,1005,1,3,ACTIVE,989189.73,22.4265,36,2025-07-06,41,1,1,1,7.0,4700488.68,0.2104440191950425,5,0,0.0,,0
308,1005,2,3,ACTIVE,3568921.22,14.1547,120,2025-03-11,41,1,1,1,7.0,4700488.68,0.7592659961474474,9,0,0.0,,0
309,1019,2,3,ACTIVE,3077853.04,14.1201,180,2025-05-16,35,2,1,1,7.0,4996534.8,0.6159975189205127,7,0,0.0,,0
310,1021,2,3,ACTIVE,8681277.24,10.3213,120,2025-11-09,55,1,1,1,12.0,2838660.72,3.0582299528913057,1,0,0.0,,0
311,1022,1,3,ACTIVE,773004.54,16.4109,12,2025-08-23,25,1,1,1,12.0,994661.76,0.7771531701389626,4,0,0.0,,0
312,1023,1,3,ACTIVE,167523.37,20.9071,48,2025-06-23,74,2,1,4,,337298.04,0.49666274372658675,6,0,0.0,,0
313,1026,2,3,ACTIVE,5378282.61,11.988,240,2025-02-16,37,1,1,2,3.0,3541319.4,1.518722826865038,9,0,0.0,,0
314,1029,2,3,ACTIVE,2332917.03,14.5468,240,2025-04-21,45,2,1,1,9.0,677981.64,3.440973755572496,8,1,1902.33,15.0,1
315,1030,1,3,ACTIVE,393167.62,17.0472,24,2025-06-18,59,2,1,1,6.0,1627039.2,0.24164606482744852,6,0,0.0,,0
316,1031,1,3,ACTIVE,555489.23,19.7498,36,2025-06-14,29,1,1,1,1.0,2010218.88,0.2763327096002601,6,0,0.0,,0
317,1037,1,3,ACTIVE,336813.29,17.4747,48,2025-06-18,64,1,1,1,6.0,1061896.44,0.3171809202034805,6,0,0.0,,0
318,1044,1,3,ACTIVE,1093880.25,20.4835,60,2025-06-18,29,1,1,1,7.0,1040995.92,1.0508016688480393,5,0,0.0,,0
320,1055,1,3,ACTIVE,879580.72,24.8114,12,2025-06-24,61,2,2,1,2.0,800004.96,1.0994690832916836,6,0,0.0,,0
321,1056,2,3,ACTIVE,6174002.01,14.1748,120,2025-04-22,31,1,1,1,9.0,2223138.36,2.7771559886178205,8,1,891.77,8.0,1
322,1057,1,3,ACTIVE,1410746.36,20.1296,24,2025-09-20,57,1,1,1,3.0,3222753.96,0.43774559817777714,3,0,0.0,,0
323,1060,1,3,ACTIVE,678665.79,17.5082,36,2025-07-13,27,1,1,1,4.0,1210884.0,0.5604713498567988,5,0,0.0,,0
324,1061,2,3,ACTIVE,8607254.86,12.9971,300,2025-02-25,61,1,1,1,12.0,2663210.64,3.2319091590892715,10,0,0.0,,0
325,1067,1,3,ACTIVE,455197.49,21.7643,48,2025-09-17,61,2,1,1,2.0,1362934.32,0.33398343802803354,3,1,1065.27,8.0,1
326,1070,1,3,ACTIVE,1487789.32,17.1325,12,2025-07-02,35,1,1,2,2.0,2374184.04,0.6266529026115432,5,0,0.0,,0
327,1071,2,3,ACTIVE,3414088.11,10.4732,180,2025-09-15,45,1,1,2,7.0,2613239.64,1.3064581057709657,3,0,0.0,,0
328,1073,1,3,ACTIVE,1084854.22,24.9548,48,2025-07-10,45,1,1,1,11.0,4494852.84,0.24135478037140812,5,0,0.0,,0
329,1074,2,3,ACTIVE,5522514.95,11.5158,120,2025-02-26,31,2,1,1,10.0,1641668.88,3.363963962087166,10,4,4237.92,12.75,1
330,1075,2,3,ACTIVE,4954031.82,14.1379,240,2025-08-12,41,2,1,1,11.0,927421.08,5.341728721542538,4,1,1687.64,10.0,1
331,1079,1,3,ACTIVE,901714.67,22.5892,60,2025-06-17,42,1,1,1,8.0,2178378.36,0.4139384996461313,6,1,1598.7,4.0,1
332,1085,2,3,ACTIVE,5348010.38,10.8795,240,2025-05-06,44,2,1,1,1.0,2048546.64,2.6106363777980666,7,0,0.0,,0
333,1086,1,3,ACTIVE,299612.94,22.403,24,2025-11-11,31,1,1,1,11.0,1905214.92,0.15725939202701603,1,0,0.0,,0
334,1088,1,3,ACTIVE,510254.24,23.8489,24,2025-06-13,55,1,1,2,12.0,2887634.16,0.17670321506378078,6,1,487.81,17.0,1
335,1092,2,3,ACTIVE,5721178.15,10.3879,300,2025-03-25,45,1,1,1,10.0,1672013.52,3.4217295982152107,9,0,0.0,,0
336,1097,1,3,ACTIVE,399293.42,17.5001,24,2025-09-29,39,1,1,1,8.0,1264483.8,0.3157758288401955,3,0,0.0,,0
337,1097,2,3,ACTIVE,4740996.88,13.814,240,2025-10-23,39,1,1,1,8.0,1264483.8,3.749353593932955,2,0,0.0,,0
338,1104,2,3,ACTIVE,8686827.35,12.4272,300,2025-05-29,38,2,1,1,4.0,3185191.08,2.72725470209467,7,0,0.0,,0
339,1106,1,3,ACTIVE,377353.66,23.8654,60,2025-07-11,54,2,1,1,12.0,1721751.48,0.21916848301474962,5,1,450.24,4.0,1
340,1108,1,3,ACTIVE,1185136.46,23.0223,12,2025-11-26,46,1,1,2,9.0,2775768.6,0.42695794599016645,1,0,0.0,,0
342,1110,1,3,ACTIVE,289984.15,21.2692,12,2025-04-08,38,1,1,1,12.0,715973.28,0.4050209108362256,7,0,0.0,,0
343,1111,1,3,ACTIVE,1487061.24,18.8899,24,2025-05-26,60,1,1,2,10.0,2173983.72,0.6840259318961229,7,1,1978.17,8.0,1
344,1121,1,3,ACTIVE,453489.99,16.4874,60,2025-05-02,32,2,2,1,11.0,1798613.28,0.2521331266941385,7,0,0.0,,0
346,1124,1,3,ACTIVE,548971.78,19.9695,48,2025-09-03,55,1,1,1,1.0,6245526.12,0.08789840430608911,3,0,0.0,,0
347,1124,2,3,ACTIVE,6041365.95,14.0901,240,2025-10-18,55,1,1,1,1.0,6245526.12,0.967310973314767,2,0,0.0,,0
348,1126,2,3,ACTIVE,2220020.81,10.7318,300,2025-10-18,37,1,1,1,10.0,1919641.56,1.1564767382927468,2,0,0.0,,0
349,1128,1,3,ACTIVE,155894.9,23.2879,36,2025-07-10,43,1,1,1,11.0,2713984.44,0.05744133890465489,5,0,0.0,,0
352,1136,1,3,ACTIVE,755392.13,24.5615,60,2025-05-31,25,2,1,1,4.0,2278543.2,0.33152416421158926,7,2,3435.69,16.0,1
353,1138,1,3,ACTIVE,241907.24,21.0781,48,2025-11-09,44,2,1,1,4.0,4550097.84,0.053165283144768594,1,0,0.0,,0
355,1144,1,3,ACTIVE,237981.07,21.152,24,2025-07-28,29,2,1,1,11.0,993504.0,0.23953710302122588,5,0,0.0,,0
356,1146,2,3,ACTIVE,2491390.72,14.9774,180,2025-08-30,59,2,1,1,8.0,973550.88,2.559076028979605,4,0,0.0,,0
357,1149,1,3,ACTIVE,543051.95,19.3754,48,2025-10-18,63,1,1,1,12.0,1668942.72,0.3253868113580315,2,0,0.0,,0
358,1158,2,3,ACTIVE,7355632.77,12.0047,300,2025-03-25,65,1,1,2,5.0,1325376.72,5.549843043870576,9,0,0.0,,0
359,1163,1,3,ACTIVE,487548.83,19.0191,60,2025-11-22,48,2,1,1,4.0,1668747.0,0.29216461812365807,1,0,0.0,,0
360,1165,1,3,ACTIVE,274775.05,23.3748,12,2025-06-04,44,1,1,2,6.0,3924438.24,0.07001640316296581,6,0,0.0,,0
361,1170,1,3,ACTIVE,1251975.51,18.5922,48,2025-05-24,39,2,1,1,10.0,4686658.8,0.2671360479666239,7,0,0.0,,0
362,1170,2,3,ACTIVE,8660087.95,11.3619,300,2025-06-17,39,2,1,1,10.0,4686658.8,1.8478170311864819,5,0,0.0,,0
364,1183,1,3,ACTIVE,1074558.58,21.9995,60,2025-05-03,34,1,1,1,9.0,1767381.96,0.6079945389959734,7,0,0.0,,0
365,1184,1,3,ACTIVE,1008844.49,20.4702,36,2025-05-15,62,1,1,1,1.0,5824003.56,0.1732218189097398,7,0,0.0,,0
366,1184,2,3,ACTIVE,3284762.44,12.4231,180,2025-05-16,62,1,1,1,1.0,5824003.56,0.5640041950798533,7,2,1383.37,9.0,1
367,1191,2,3,ACTIVE,6796928.06,10.1898,180,2025-10-29,59,1,1,2,2.0,1860207.72,3.653854344825534,2,0,0.0,,0
368,1193,1,3,ACTIVE,324091.15,24.9009,24,2025-11-06,31,2,1,1,10.0,1325388.0,0.24452548989428002,1,0,0.0,,0
369,1196,2,3,ACTIVE,5813737.88,13.428,180,2025-10-25,36,1,1,2,12.0,436368.24,13.323008750591015,2,0,0.0,,0
370,1197,1,3,ACTIVE,1038541.26,16.7548,60,2025-09-07,46,1,1,1,9.0,1566302.16,0.6630529450332878,3,0,0.0,,0
371,1198,1,3,ACTIVE,521321.04,21.0262,24,2025-11-11,31,2,1,1,7.0,1653403.8,0.3153017066974202,1,0,0.0,,0
372,1206,1,3,ACTIVE,730903.82,23.4075,60,2025-05-27,36,1,1,1,9.0,1278227.04,0.5718106385857711,7,0,0.0,,0
373,1213,1,3,ACTIVE,313643.22,24.1675,36,2025-08-11,24,1,3,1,8.0,1436906.4,0.21827672282620497,4,1,1472.0,19.0,1
374,1214,1,3,ACTIVE,362900.68,19.3081,60,2025-09-22,55,1,1,1,2.0,1525024.8,0.237963789179035,3,0,0.0,,0
376,1225,1,3,ACTIVE,712580.91,19.2049,12,2025-08-13,24,1,1,1,6.0,1859320.2,0.3832480871234551,4,0,0.0,,0
377,1232,1,3,ACTIVE,804248.27,23.8949,12,2025-11-06,50,2,1,1,3.0,2108436.84,0.3814429034544853,1,0,0.0,,0
378,1240,2,3,ACTIVE,7684375.94,11.547,300,2025-09-12,42,2,1,1,12.0,89337.6,86.01502547639515,3,0,0.0,,0
379,1244,2,3,ACTIVE,2206367.31,11.4792,300,2025-05-28,34,2,1,1,4.0,1509454.2,1.4616987451490744,7,1,322.61,9.0,1
380,1248,1,3,ACTIVE,680513.52,20.5775,60,2025-11-28,59,1,1,1,1.0,5004004.44,0.13599378820695052,1,0,0.0,,0
381,1252,2,3,ACTIVE,8512910.28,11.1742,240,2025-11-02,65,1,1,1,3.0,1602437.52,5.31247563399539,1,0,0.0,,0
382,1253,1,3,ACTIVE,201197.48,22.5931,12,2025-10-21,39,2,1,1,4.0,508343.64,0.3957902965010047,2,0,0.0,,0
383,1260,1,3,ACTIVE,344529.97,23.626,12,2025-08-01,42,1,1,2,12.0,3143646.72,0.1095956386600591,5,0,0.0,,0
384,1262,2,3,ACTIVE,2384093.79,14.0933,180,2025-07-24,39,2,1,1,8.0,4212320.76,0.5659810650317143,5,0,0.0,,0
385,1264,2,3,ACTIVE,4063766.18,12.5342,180,2025-02-25,52,2,1,1,6.0,2532009.36,1.6049570132710727,10,0,0.0,,0
387,1271,1,3,ACTIVE,114813.28,20.2388,36,2025-11-24,31,1,1,1,7.0,1930375.68,0.05947716871360501,1,0,0.0,,0
388,1277,1,3,ACTIVE,122633.88,23.5169,36,2025-06-14,40,1,1,1,1.0,1813613.88,0.0676185164617289,6,0,0.0,,0
389,1277,2,3,ACTIVE,2593134.52,10.0137,300,2025-07-04,40,1,1,1,1.0,1813613.88,1.4298162076262892,5,0,0.0,,0
390,1281,1,3,ACTIVE,261396.33,18.0309,48,2025-05-06,55,2,1,1,12.0,2066212.68,0.12650988571031324,7,1,1305.6,5.0,1
391,1282,1,3,ACTIVE,281740.79,22.5385,36,2025-07-18,45,2,1,1,8.0,1768940.4,0.1592709341705351,5,0,0.0,,0
392,1283,1,3,ACTIVE,829671.7,19.7816,36,2025-11-25,42,2,1,1,6.0,2380685.4,0.34850119213567654,1,0,0.0,,0
394,1285,1,3,ACTIVE,728323.28,21.2763,24,2025-05-11,57,1,1,1,10.0,4501729.32,0.16178744394165395,7,0,0.0,,0
395,1289,1,3,ACTIVE,761004.35,16.212,36,2025-05-14,43,2,1,1,10.0,1348526.4,0.5643229157397289,7,0,0.0,,0
396,1289,2,3,ACTIVE,6749034.82,10.2449,180,2025-05-16,43,2,1,1,10.0,1348526.4,5.0047480123488866,7,2,1544.75,10.0,1
397,1290,1,3,ACTIVE,215973.15,18.5701,60,2025-08-13,63,1,1,1,4.0,2569227.72,0.08406150545503223,4,0,0.0,,0
398,1301,1,3,ACTIVE,821799.98,18.0634,60,2025-04-11,60,1,1,1,8.0,1194528.36,0.6879702546367338,8,0,0.0,,0
399,1317,1,3,ACTIVE,326456.59,19.5803,12,2025-09-12,20,1,1,3,,519763.32,0.628087010834085,3,1,1838.51,8.0,1
400,1319,1,3,ACTIVE,344436.07,18.3952,24,2025-07-16,59,2,1,1,10.0,3541008.12,0.0972706241633809,5,2,2283.16,7.5,1
401,1319,2,3,ACTIVE,6308406.94,12.5124,240,2025-07-20,59,2,1,1,10.0,3541008.12,1.7815285156702776,5,0,0.0,,0
402,1324,2,3,ACTIVE,5837656.55,13.2801,180,2025-02-14,46,1,1,1,2.0,3580354.56,1.6304688410524348,10,0,0.0,,0
403,1327,1,3,ACTIVE,134082.42,17.3831,12,2025-06-24,65,1,1,1,10.0,2451568.44,0.054692505341600826,6,1,1678.73,15.0,1
404,1327,2,3,ACTIVE,9344965.27,11.3693,180,2025-07-12,65,1,1,1,10.0,2451568.44,3.811831282181133,5,0,0.0,,0
405,1330,1,3,ACTIVE,1162899.17,22.3229,48,2025-07-03,49,2,1,2,6.0,2791521.24,0.41658259780964446,5,0,0.0,,0
406,1334,1,3,ACTIVE,542510.46,21.0124,24,2025-11-09,41,2,1,1,4.0,1062566.64,0.5105660572968863,1,0,0.0,,0
408,1347,2,3,ACTIVE,5106299.18,10.7998,120,2025-08-27,65,2,1,1,9.0,1578973.44,3.233936081914082,4,0,0.0,,0
409,1348,1,3,ACTIVE,175154.03,24.2715,36,2025-07-08,27,1,2,1,5.0,1742488.32,0.10051948583506144,5,0,0.0,,0
410,1352,2,3,ACTIVE,4649657.95,11.2274,180,2025-08-05,35,1,2,1,1.0,1618261.56,2.8732425368863117,4,1,1632.6,14.0,1
413,1377,1,3,ACTIVE,1193905.25,20.1323,12,2025-06-25,37,1,1,2,11.0,1855321.92,0.6435030153688908,6,0,0.0,,0
414,1379,1,3,ACTIVE,1156911.73,17.1058,60,2025-04-03,34,2,1,2,9.0,2583155.16,0.4478676882886121,8,0,0.0,,0
415,1387,1,3,ACTIVE,790304.05,19.9963,12,2025-04-05,62,2,1,1,12.0,2018274.96,0.39157402517643086,8,0,0.0,,0
416,1387,2,3,ACTIVE,4869043.63,13.9999,120,2025-05-20,62,2,1,1,12.0,2018274.96,2.4124778469232955,7,0,0.0,,0
417,1389,1,3,ACTIVE,804092.49,18.9417,12,2025-11-01,32,2,1,1,12.0,1415354.52,0.5681209044360137,1,0,0.0,,0
418,1392,2,3,ACTIVE,2577785.41,12.9821,120,2025-07-23,27,2,1,1,9.0,1605692.52,1.6054041342859342,5,0,0.0,,0
419,1393,2,3,ACTIVE,4234985.72,13.842,120,2025-07-19,50,2,1,2,6.0,3008884.32,1.4074936985280977,5,0,0.0,,0
420,1398,1,3,ACTIVE,436796.07,21.1573,24,2025-05-27,43,1,1,1,6.0,2932887.24,0.14893040006543176,7,0,0.0,,0
421,1398,2,3,ACTIVE,7557403.33,14.7286,240,2025-04-20,43,1,1,1,6.0,2932887.24,2.576779368442409,8,1,1158.5,4.0,1
422,1402,2,3,ACTIVE,4489172.65,14.4774,180,2025-01-31,34,1,1,1,6.0,1920566.28,2.33742136199538,11,1,584.67,9.0,1
423,1407,1,3,ACTIVE,315143.53,24.9022,24,2025-07-15,23,2,2,3,,839000.52,0.3756178005706123,5,0,0.0,,0
424,1409,2,3,ACTIVE,9719874.29,12.5497,180,2025-11-23,45,2,2,1,11.0,784810.56,12.384994271738647,1,0,0.0,,0
425,1410,1,3,ACTIVE,314872.64,16.1203,48,2025-08-24,35,2,1,1,9.0,7140580.32,0.04409622550117887,4,0,0.0,,0
426,1421,1,3,ACTIVE,383500.62,22.2694,24,2025-04-13,27,1,1,1,7.0,1381251.36,0.2776472343165693,8,0,0.0,,0
427,1430,1,3,ACTIVE,655615.65,24.5066,48,2025-09-07,42,1,1,1,9.0,1279332.0,0.5124671703670353,3,0,0.0,,0
428,1431,1,3,ACTIVE,1187855.97,23.4353,36,2025-06-29,53,1,1,1,7.0,2383230.24,0.4984226660366646,6,0,0.0,,0
430,1440,1,3,ACTIVE,1103748.85,18.6908,36,2025-07-10,55,1,1,1,8.0,1592130.84,0.693252603536026,5,0,0.0,,0
431,1446,1,3,ACTIVE,673156.14,18.2039,12,2025-06-07,44,2,1,1,11.0,451047.0,1.4924301458606308,6,0,0.0,,0
432,1446,2,3,ACTIVE,3468438.32,14.5391,300,2025-03-16,44,2,1,1,11.0,451047.0,7.689749227907513,9,0,0.0,,0
433,1448,1,3,ACTIVE,239680.45,24.738,24,2025-07-21,26,1,1,1,3.0,1575740.28,0.15210657050665735,5,0,0.0,,0
434,1450,1,3,ACTIVE,526847.36,22.1002,12,2025-05-14,44,2,1,1,10.0,747236.64,0.7050609295604134,7,1,1302.52,10.0,1
435,1451,1,3,ACTIVE,347940.27,24.8081,12,2025-03-23,42,2,1,1,7.0,1610541.36,0.2160393260561778,9,0,0.0,,0
437,1462,1,3,ACTIVE,319535.17,22.8932,36,2025-07-03,75,2,1,4,,482060.64,0.662852644430792,5,0,0.0,,0
439,1468,2,3,ACTIVE,5735295.53,13.9734,120,2025-02-13,46,2,1,1,10.0,2175766.44,2.6359885990336354,9,0,0.0,,0
440,1470,1,3,ACTIVE,1105485.01,24.8074,48,2025-09-12,57,1,1,1,9.0,1652825.88,0.6688454140129994,2,0,0.0,,0
442,1474,1,3,ACTIVE,601318.89,16.9728,24,2025-06-03,35,2,1,1,10.0,1920502.68,0.31310494708604103,5,0,0.0,,0
443,1476,1,3,ACTIVE,153564.12,16.2439,12,2025-10-22,28,2,1,1,2.0,1605696.72,0.09563706401542628,2,0,0.0,,0
